location_id,externalId,authority_name,authorityIdentifier,deviceName,measurement_type,platform_name,platformId,isUntrusted,description,locationInstallationPartner,isChornobylExclusionZone,addressCatuttc,addressPostCode,addressAdminUnitL1,admin_unit_l2,addressAdminUnitL3,addressAdminUnitL4,settlement_name,addressPostTypeName,addressCitytId,street_name,street_number,addressLocatorBuilding,addressDescription,lat,lon,source_file,region_raw,region_key,oblast_name_uk,oblast_name_en,display_region
24312,RR24022,ГО SaveDnipro,43436467.0,Safecast Radnote,автоматично,SaveDnipro & Safecast,95.0,False,Онлайн-моніторинг радіаційного стану приладами Radnote від Safecast та Blues Inc,Встановлено за сприяння: Черкаська обласна військова адміністрація,False,UA71020130010081908,,Україна,Черкаська область,Звенигородський район,Звeнигopoдськa міська громада,Звенигородка,місто,28904.0,"проспект Шевченка, 68",,,,49.076493,30.96194,saveecobot_radiation_locations.csv,Черкаська область,cherkasy,Cherkaska oblast,Cherkasy Oblast,Cherkasy Oblast
24313,RR24019,ГО SaveDnipro,43436467.0,Safecast Radnote,автоматично,SaveDnipro & Safecast,95.0,False,Онлайн-моніторинг радіаційного стану приладами Radnote від Safecast та Blues Inc,Встановлено за сприяння: Черкаська обласна військова адміністрація,False,UA71060210010010251,,Україна,Черкаська область,Уманський район,Умaнськa міська громада,Умань,місто,22618.0,"вулиця Білогрудівська, 3",,,,48.778241,30.263134,saveecobot_radiation_locations.csv,Черкаська область,cherkasy,Cherkaska oblast,Cherkasy Oblast,Cherkasy Oblast
24315,23/3/40,СМІЛЯНСЬКА МІСЬКА РАДА,25874705.0,,вручну,Смілянська міська рада,101.0,False,,,False,UA71080390010069946,,Україна,Черкаська область,Черкаський район,Смілянськa міська громада,Сміла,місто,22616.0,вулиця Незалежності,,,,49.23286598,31.88381737,saveecobot_radiation_locations.csv,Черкаська область,cherkasy,Cherkaska oblast,Cherkasy Oblast,Cherkasy Oblast
24316,RR24031,ГО SaveDnipro,43436467.0,Safecast Radnote,автоматично,SaveDnipro & Safecast,95.0,False,Онлайн-моніторинг радіаційного стану приладами Radnote від Safecast та Blues Inc,,False,UA12020010010037010,,Україна,Дніпропетровська область,Дніпровський район,Дніпpoвськa міська громада,Дніпро,місто,1.0,Самаркандський провулок,,,,48.452435,35.018402,saveecobot_radiation_locations.csv,Дніпропетровська область,dnipropetrovsk,Dnipropetrovska oblast,Dnipropetrovsk Oblast,Dnipropetrovsk Oblast
24317,RR24032,ГО SaveDnipro,43436467.0,Safecast Radnote,автоматично,SaveDnipro & Safecast,95.0,False,Онлайн-моніторинг радіаційного стану приладами Radnote від Safecast та Blues Inc,Встановлено за сприяння: Славутська міська рада,False,UA68060270010040268,,Україна,Хмельницька область,Шепетівський район,Слaвутськa міська громада,Славута,місто,21338.0,"вулиця Соборності, 7",,,,50.296242,26.86572,saveecobot_radiation_locations.csv,Хмельницька область,khmelnytskyi,Khmelnytska oblast,Khmelnytskyi Oblast,Khmelnytskyi Oblast
24319,RR24028,ГО SaveDnipro,43436467.0,Safecast Radnote,автоматично,SaveDnipro & Safecast,95.0,False,Онлайн-моніторинг радіаційного стану приладами Radnote від Safecast та Blues Inc,Встановлено за сприяння: Національний університет «Києво-Могилянська академія»,False,UA80000000000093317,,Україна,Київ,,,Київ,місто,2.0,"вулиця Сковороди, 2",,,,50.464727,30.520211,saveecobot_radiation_locations.csv,Київ,kyiv_city,m. Kyiv,Kyiv City,Kyiv City
24320,RR24030,ГО SaveDnipro,43436467.0,Safecast Radnote,автоматично,SaveDnipro & Safecast,95.0,False,Онлайн-моніторинг радіаційного стану приладами Radnote від Safecast та Blues Inc,Встановлено за сприяння: Черкаська обласна військова адміністрація,False,UA71040090010057400,,Україна,Черкаська область,Золотоніський район,Зoлoтoніськa міська громада,Золотоноша,місто,22612.0,"Садовий проїзд, 5",,,,49.668986,32.037838,saveecobot_radiation_locations.csv,Черкаська область,cherkasy,Cherkaska oblast,Cherkasy Oblast,Cherkasy Oblast
24323,RR24025,ГО SaveDnipro,43436467.0,Safecast Radnote,автоматично,SaveDnipro & Safecast,95.0,False,Онлайн-моніторинг радіаційного стану приладами Radnote від Safecast та Blues Inc,Встановлено за сприяння: Черкаська обласна військова адміністрація,False,UA71080130010022318,,Україна,Черкаська область,Черкаський район,Кaм’янськa міська громада,Кам'янка,місто,28938.0,"вулиця Героїв Майдану, 37",,,,49.039218,32.101793,saveecobot_radiation_locations.csv,Черкаська область,cherkasy,Cherkaska oblast,Cherkasy Oblast,Cherkasy Oblast
24326,,ГО SaveDnipro,43436467.0,uRADMonitor Model A,автоматично,SaveDnipro & Greenpeace,93.0,False,,"Встановлено за сприяння: Арбузинський професійний аграрний ліцей
",False,UA48080010010059552,,Україна,Миколаївська область,Первомайський район,Аpбузинська селищнa громада,Арбузинка,селище,13119.0,"вулиця Шевченка, 217",,,,47.912993,31.314911,saveecobot_radiation_locations.csv,Миколаївська область,mykolaiv,Mykolaivska oblast,Mykolaiv Oblast,Mykolaiv Oblast
24327,RR24017,ГО SaveDnipro,43436467.0,Safecast Radnote,автоматично,SaveDnipro & Safecast,95.0,False,Онлайн-моніторинг радіаційного стану приладами Radnote від Safecast та Blues Inc,,False,UA12080090010010311,,Україна,Дніпропетровська область,Нікопольський район,Пoкpoвськa міська громада,Покров,місто,16.0,"вулиця Центральна, 35",,,,47.65599,34.11321,saveecobot_radiation_locations.csv,Дніпропетровська область,dnipropetrovsk,Dnipropetrovska oblast,Dnipropetrovsk Oblast,Dnipropetrovsk Oblast
24328,RR24012,ГО SaveDnipro,43436467.0,Safecast Radnote,автоматично,SaveDnipro & Safecast,95.0,False,Онлайн-моніторинг радіаційного стану приладами Radnote від Safecast та Blues Inc,Встановлено за сприяння: Черкаська обласна військова адміністрація,False,UA71080490010015879,,Україна,Черкаська область,Черкаський район,Чepкaськa міська громада,Черкаси,місто,28855.0,"вулиця Зелинського, 11",,,,49.40277,32.1095,saveecobot_radiation_locations.csv,Черкаська область,cherkasy,Cherkaska oblast,Cherkasy Oblast,Cherkasy Oblast
24332,,ПІВДЕННОУКРАЇНСЬКА МІСЬКА РАДА,33850880.0,,вручну,Южноукраїнська міська рада,102.0,False,"Це щодобові ранкові дані з постів спостереження ВП ЮУАЕС, які публікує в себе на сайті Южноукраїнська міська рада. Місце розташування поста приблизне.",,False,UA48040250010045068,,Україна,Миколаївська область,Вознесенський район,Южнoукpaїнськa міська громада,Южноукраїнськ,місто,13118.0,проспект Незалежності,,,,47.823,31.178,saveecobot_radiation_locations.csv,Миколаївська область,mykolaiv,Mykolaivska oblast,Mykolaiv Oblast,Mykolaiv Oblast
24333,,ПІВДЕННОУКРАЇНСЬКА МІСЬКА РАДА,33850880.0,,вручну,Южноукраїнська міська рада,102.0,False,"Це щодобові ранкові дані з постів спостереження ВП ЮУАЕС, які публікує в себе на сайті Южноукраїнська міська рада. Місце розташування поста приблизне.",,False,UA48040250020017014,,Україна,Миколаївська область,Вознесенський район,Южнoукpaїнськa міська громада,Костянтинівка,селище,26552.0,вулиця Центральна,,,,47.83,31.15,saveecobot_radiation_locations.csv,Миколаївська область,mykolaiv,Mykolaivska oblast,Mykolaiv Oblast,Mykolaiv Oblast
24334,,ПІВДЕННОУКРАЇНСЬКА МІСЬКА РАДА,33850880.0,,вручну,Южноукраїнська міська рада,102.0,False,"Щодобові ранкові дані з постів спостереження ВП ЮУАЕС, які публікує в себе на сайті Южноукраїнська міська рада. Місце розташування поста приблизне.",,False,UA48040250030037890,,Україна,Миколаївська область,Вознесенський район,Южнoукpaїнськa міська громада,Бузьке,село,13123.0,вулиця Затишна,,,,47.7516,31.19442,saveecobot_radiation_locations.csv,Миколаївська область,mykolaiv,Mykolaivska oblast,Mykolaiv Oblast,Mykolaiv Oblast
24335,,ПІВДЕННОУКРАЇНСЬКА МІСЬКА РАДА,33850880.0,,вручну,Южноукраїнська міська рада,102.0,False,"Це щодобові ранкові дані з постів спостереження ВП ЮУАЕС, які публікує в себе на сайті Южноукраїнська міська рада. Місце розташування поста приблизне.",,False,UA48080090240053889,,Україна,Миколаївська область,Вознесенський район,Южнoукpaїнськa міська громада,Іванівка,село,26554.0,вулиця Шкільна,,,,47.891,31.126,saveecobot_radiation_locations.csv,Миколаївська область,mykolaiv,Mykolaivska oblast,Mykolaiv Oblast,Mykolaiv Oblast
24382,RR24033,ГО SaveDnipro,43436467.0,Safecast Radnote,автоматично,SaveDnipro & Safecast,95.0,False,Онлайн-моніторинг радіаційного стану приладами Radnote від Safecast та Blues Inc,,False,UA12080010010085669,,Україна,Дніпропетровська область,Нікопольський район,Мapгaнeцькa міська громада,Марганець,місто,3417.0,вулиця Різдвяна,,,,47.655058,34.575196,saveecobot_radiation_locations.csv,Дніпропетровська область,dnipropetrovsk,Dnipropetrovska oblast,Dnipropetrovsk Oblast,Dnipropetrovsk Oblast
24396,23/1/28,БУЦЬКА СЕЛИЩНА РАДА,25659763.0,F9000,вручну,Буцька селищна рада,103.0,False,,,False,UA71060050010072245,,Україна,Черкаська область,Уманський район,Буцькa селищнa громада,Буки,селище,29005.0,вулиця Центральна,,,,49.08948285,30.40896349,saveecobot_radiation_locations.csv,Черкаська область,cherkasy,Cherkaska oblast,Cherkasy Oblast,Cherkasy Oblast
24449,,ГО SaveDnipro,43436467.0,uRADMonitor Model A,автоматично,SaveDnipro & Greenpeace,93.0,False,,Встановлено за сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46100230010074173,,Україна,Львівська область,Стрийський район,Стpийськa міська громада,Стрий,місто,11398.0,"вулиця Степана Бандери, 28",,,,49.260499,23.847611,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24450,,ГО SaveDnipro,43436467.0,uRADMonitor Model A,автоматично,SaveDnipro & Greenpeace,93.0,False,,Встановлено за сприяння: Рівненська обласна військова адміністрація,False,UA56080070010011646,,Україна,Рівненська область,Сарненський район,Дубpoвицькa міська громада,Дубровиця,місто,27357.0,"вулиця Воробинська, 4",,,,51.570819,26.567104,saveecobot_radiation_locations.csv,Рівненська область,rivne,Rivnenska oblast,Rivne Oblast,Rivne Oblast
24451,,ГО SaveDnipro,43436467.0,uRADMonitor Model A,автоматично,SaveDnipro & Greenpeace,93.0,False,,Встановлено за сприяння: Рівненська обласна військова адміністрація,False,UA56060030010049126,,Україна,Рівненська область,Рівненський район,Бepeзнівськa міська громада,Березне,місто,16243.0,"вулиця Київська, 11",,,,51.004222,26.752104,saveecobot_radiation_locations.csv,Рівненська область,rivne,Rivnenska oblast,Rivne Oblast,Rivne Oblast
24454,RR24023,ГО SaveDnipro,43436467.0,Safecast Radnote,автоматично,SaveDnipro & Safecast,95.0,False,Онлайн-моніторинг радіаційного стану приладами Radnote від Safecast та Blues Inc,Встановлено за сприяння: Сумський державний університет,False,UA59080270010036634,,Україна,Сумська область,Сумський район,Сумськa міська громада,Суми,місто,272.0,"вулиця Харківська, 116",,,,50.89302,34.842382,saveecobot_radiation_locations.csv,Сумська область,sumy,Sumska oblast,Sumy Oblast,Sumy Oblast
24460,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46060250010015970,,Україна,Львівська область,Львівський район,Львівськa міська громада,Львів,місто,245.0,"вулиця Богдана Хмельницького, 193",,,,49.85758403,24.04650103,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24461,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46060250020038547,,Україна,Львівська область,Львівський район,Львівськa міська громада,Винники,місто,11388.0,"вулиця Генерала Сергія Дмитровського, 14",,,,49.82018986,24.13861868,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24462,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46060250010015970,,Україна,Львівська область,Львівський район,Львівськa міська громада,Львів,місто,245.0,"вулиця Підвальна, 6",,,,49.84425891,24.03399296,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24463,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46060250010015970,,Україна,Львівська область,Львівський район,Львівськa міська громада,Львів,місто,245.0,"вулиця Кузневича, 6",,,,49.8339562,23.98128417,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24464,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46060250010015970,,Україна,Львівська область,Львівський район,Львівськa міська громада,Львів,місто,245.0,"вулиця Шевченка, 325",,,,49.86541098,23.95798738,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24465,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46060250040091928,,Україна,Львівська область,Львівський район,Львівськa міська громада,Брюховичі,селище,11390.0,"вулиця Незалежності України, 56",,,,49.88993553,23.94942721,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24466,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46060250010015970,,Україна,Львівська область,Львівський район,Львівськa міська громада,Львів,місто,245.0,"вулиця Вулецька, 11",,,,49.7980503,24.0833252,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24467,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46060250010015970,,Україна,Львівська область,Львівський район,Львівськa міська громада,Львів,місто,245.0,"вулиця Козельницька, 9",,,,49.81375066,24.02644378,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24468,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46060250010015970,,Україна,Львівська область,Львівський район,Львівськa міська громада,Львів,місто,245.0,вулиця Володимира Великого 56,,,,49.81323521,23.98917815,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24469,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46060250010015970,,Україна,Львівська область,Львівський район,Львівськa міська громада,Львів,місто,245.0,"вулиця Земельна, 19",,,,49.87041343,24.06477413,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24470,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46060250010015970,,Україна,Львівська область,Львівський район,Львівськa міська громада,Львів,місто,245.0,"вулиця Клепарівська, 35,",,,,49.84994371,24.01393303,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24471,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46120130010071117,,Україна,Львівська область,Шептицький район,Чepвoнoгpaдськa міська громада,Шептицький,місто,11400.0,"вулиця Богдана Хмельницького, 30",,,,50.39391306,24.23053843,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24472,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46120090010078401,,Україна,Львівська область,Шептицький район,Рaдeхівськa міська громада,Радехів,місто,12490.0,"вулиця Стоянівська, 21",,,,50.28627656,24.63367875,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24473,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46120110010087965,,Україна,Львівська область,Шептицький район,Сoкaльськa міська громада,Сокаль,місто,12692.0,"вулиця Чайковського, 5",,,,50.48197337,24.29251319,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24474,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46040070010068975,,Україна,Львівська область,Золочівський район,Зoлoчівськa міська громада,Золочів,місто,11841.0,"вулиця Лесі Українки, 4",,,,49.80976666,24.91828763,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24475,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46040010010077682,,Україна,Львівська область,Золочівський район,Бpoдівськa міська громада,Броди,місто,26399.0,"вулиця Гончарська, 7",,,,50.08258896,25.13940502,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24476,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46040030010088253,,Україна,Львівська область,Золочівський район,Буськa міська громада,Буськ,місто,11506.0,"площа Ринок, 19",,,,49.96799869,24.6134874,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24477,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46100230010074173,,Україна,Львівська область,Стрийський район,Стpийськa міська громада,Стрий,місто,11398.0,"вулиця Зелена, 23",,,,49.25787936,23.85721178,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24478,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46100130010043013,,Україна,Львівська область,Стрийський район,Мopшинськa міська громада,Моршин,місто,11395.0,"вулиця Данила Галицького, 55",,,,49.1611827,23.87047797,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24479,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46100150010069811,,Україна,Львівська область,Стрийський район,Нoвopoздільськa міська громада,Новий Розділ,місто,11396.0,"вулиця Ходорівська, 2",,,,49.46774144,24.1347782,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24480,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46100050010010600,,Україна,Львівська область,Стрийський район,Жидaчівськa міська громада,Жидачів,місто,11732.0,"вулиця Богдана Лепкого, 7",,,,49.38759154,24.13666623,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24481,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46120070140077349,,Україна,Львівська область,Стрийський район,Микoлaївськa міська громада,Миколаїв,місто,12267.0,"вулиця Дроговизька, 11",,,,49.52339564,23.96320216,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24482,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46100190010093837,,Україна,Львівська область,Стрийський район,Скoлівськa міська громада,Сколе,місто,12642.0,"вулиця Котляревського, 11",,,,49.03932239,23.51805126,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24483,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46020010010087534,,Україна,Львівська область,Дрогобицький район,Бopислaвськa міська громада,Борислав,місто,11391.0,"вулиця Шевченка, 54",,,,49.28210892,23.41143996,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24484,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46020030010069501,,Україна,Львівська область,Дрогобицький район,Дpoгoбицькa міська громада,Дрогобич,місто,11393.0,"вулиця Зварицька, 9",,,,49.35059531,23.49676067,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24485,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46020030010069501,,Україна,Львівська область,Дрогобицький район,Дpoгoбицькa міська громада,Дрогобич,місто,11393.0,"вулиця Бориславська, 82",,,,49.335774,23.488061,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24486,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46020090010062870,,Україна,Львівська область,Дрогобицький район,Тpускaвeцькa міська громада,Трускавець,місто,11399.0,"вулиця Бориславська, 20",,,,49.28125476,23.50032974,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24487,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46080130010066889,,Україна,Львівська область,Самбірський район,Сaмбіpськa міська громада,Самбір,місто,11397.0,"вулиця Шевченка, 5",,,,49.5110514,23.1794679,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24488,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46080150010090008,,Україна,Львівська область,Самбірський район,Стapoсaмбіpськa міська громада,Старий Самбір,місто,12780.0,"вулиця Дністрова, 77",,,,49.44350996,23.01805996,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24489,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46080190010014284,,Україна,Львівська область,Самбірський район,Туpківськa міська громада,Турка,місто,12935.0,"площа Ринок, 27",,,,49.1527137,23.03480605,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24490,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46140110010091191,,Україна,Львівська область,Яворівський район,Явopівськa міська громада,Яворів,село,12945.0,"вулиця Івана Франка, 3",,,,49.94594981,23.38716279,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24491,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46140030010062678,,Україна,Львівська область,Яворівський район,Мoстиськa міська громада,Мостиська,місто,12022.0,"вулиця Будзиновського,13",,,,49.79120673,23.14967783,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24492,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46060070010047335,,Україна,Львівська область,Львівський район,Гopoдoцькa міська громада,Городок,місто,26424.0,"вулиця Шевченка, 26",,,,49.77841019,23.6480502,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24493,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46060370010036941,,Україна,Львівська область,Львівський район,Пустoмитівськa міська громада,Пустомити,місто,12404.0,"вулиця Шевченка, 183",,,,49.70970835,23.91170887,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24494,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46060330010045641,,Україна,Львівська область,Львівський район,Пepeмишлянськa міська громада,Перемишляни,місто,12318.0,"вулиця Галицька, 79а",,,,49.66560106,24.56014546,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24495,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46060130010043364,,Україна,Львівська область,Львівський район,Жoвківськa міська громада,Жовква,місто,12122.0,"вулиця Львiвська, 13",,,,50.05601114,23.97622423,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
24496,,ГУ ДСНС України у Львівській області,38627339.0,,вручну,ГУ ДСНС України у Львівській області,104.0,False,,За сприяння: Управління з питань цифрового розвитку Львівської ОВА,False,UA46060190010052224,,Україна,Львівська область,Львівський район,Кам’янка-Бузька міська громада,Кам'янка-Бузька,місто,11946.0,"вулиця Незалежності, 62",,,,50.111681,24.345884,saveecobot_radiation_locations.csv,Львівська область,lviv,Lvivska oblast,Lviv Oblast,Lviv Oblast
