companyId,companyName,addressAdminUnitL2,addressPostName,addressThoroughfare,addressLocatorDesignator,permissionNum,permissionIssued,permissionValid,companyGroup,permissionStatusNum,permissionStatusIssued,source_file,validity_type,permissionValidDate,is_expired
5460976,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО  ""ГАЙСИНСЬКЕ АВТОТРАНСПОРТНЕ ПІДПРИЄМСТВО 10506""",Вінницька,Гайсин,Заводська,135,520810100-150,2021-03-11,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
20080509,"ФГ ""НАДІЯ""",Вінницька,Кацмазів,Шляхова,6,521082803-4,2021-03-11,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
41552892,"ТОВ ""ІВІСТ""",Вінницька,Вінниця,Айвазовського,4,510136300-437,2021-03-11,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
2815310658,ФОП БУЗИНЮК МИКОЛА СЕРГІЙОВИЧ,Вінницька,Вінниця,Гонти,94А,510136300-439,2021-03-11,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
42326896,"ТОВ ""ВІДГОДІВЕЛЬНИЙ КОМПЛЕКС ВАТ""",Вінницька,Стражгород,Шкiльна,5,523787201-2,2021-03-11,2031-03-11,,,,voda-list-permits-pollutant-emissions122025.csv,dated,2031-03-11,False
39195903,"ТОВ ""ЛВН ЛІМІТЕД""",Вінницька,Немирів,Горького,38,523010100-101,2021-03-11,2031-03-11,,,,voda-list-permits-pollutant-emissions122025.csv,dated,2031-03-11,False
39195903,"Т ОВ ""ЛВН ЛІМІТЕД""",Вінницька,Немирів,Соборна,218,523010100-100,2021-03-11,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
31086753,"ТОВ ""АГАТА-А""",Вінницька,Гайсин,Станційна,1,520810100-151,2021-03-11,2021-03-11,,,,voda-list-permits-pollutant-emissions122025.csv,dated,2021-03-11,True
30453415,"ТОВ ""СОЛОДКА МРІЯ-ВІННИЦЯ""",Вінницька,Вінниця,Р. Скалецького,15,510136600-421,2021-03-11,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
32490244,"ТОВ ""ЕПІЦЕНТР К""",Вінницька,Вінниця,Батозька,1В,510136300-438,2021-03-11,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
32976889,"ТОВ ""НЕСС ПРОДАКТ""",Вінницька,Вінниця,Енергетична,"5Б,5В",510136300-417/1,2021-05-28,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
41188565,"ТОВ ""ВІПДАХ""",Вінницька,Вінниця,Гонти,94,UA05020030010063857-1,2021-05-13,2031-05-13,,,,voda-list-permits-pollutant-emissions122025.csv,dated,2031-05-13,False
43079409,"ТОВ ""АВТОСТРАДА ТТРЕЙД ГРУП""",Вінницька,Липівка,За межами населеного пункту,,UA05100130150080174-1,2021-05-19,2031-05-19,,,,voda-list-permits-pollutant-emissions122025.csv,dated,2031-05-19,False
32513287,"ТОВ ""ТАС АГРО ЗАХІД""",Вінницька,Морозівка,Колгоспна,24Б,UA05020210280051924-1,2021-05-24,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
32513287,"ТОВ ""ТАС АГРО ЗАХІД""",Вінницька,Білашки,Жовтнева,34,UA05020210060030145-1,2021-05-25,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
32513287,"ТОВ ""ТАС АГРО ЗАХІД""",Вінницька,Морозівка,Садова,47,UA05020210280051924-2,2021-05-25,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
42415116,"ВІДДІЛ ОСВІТИ, КУЛЬТУРИ, МОЛОДІ ТА СПОРТУ ГЛУХОВЕЦЬКОЇ СЕЛИЩНОЇ РАДИ КОЗЯТИНСЬКОГО РАЙОНУ ВІННИЦЬКОЇ ОБЛАСТІ",Вінницька,Гурівці,Шкільна,7,UA05120010070052884-1,2021-05-25,2031-05-25,,,,voda-list-permits-pollutant-emissions122025.csv,dated,2031-05-25,False
42415116,"ВІДДІЛ ОСВІТИ, КУЛЬТУРИ, МОЛОДІ ТА СПОРТУ ГЛУХОВЕЦЬКОЇ СЕЛИЩНОЇ РАДИ КОЗЯТИНСЬКОГО РАЙОНУ ВІННИЦЬКОЇ ОБЛАСТІ",Вінницька,Непедівка,Гагаріна,23,UA05120010110046485-1,2021-05-25,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
42415116,"ВІДДІЛ ОСВІТИ, КУЛЬТУРИ, МОЛОДІ ТА СПОРТУ ГЛУХОВЕЦЬКОЇ СЕЛИЩНОЇ РАДИ КОЗЯТИНСЬКОГО РАЙОНУ ВІННИЦЬКОЇ ОБЛАСТІ",Вінницька,Глухівці,К.Г. Богачука,40,UA05120010010016373-1,2021-05-25,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
32513287,"ТОВ ""ТАС АГРО ЗАХІД""",Вінницька,Морозівка,Кооперативна,1,UA05020210280051924-3,2021-05-27,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
30487219,"ТОВ ""АТБ-МАРКЕТ""",Вінницька,Вінниця,Воїнів інтернаціоналістів,2Г,UA05020030010063857-3,2021-05-27,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
30487219,"ТОВ ""АТБ-МАРКЕТ""",Вінницька,Вінниця,Коцюбинського,4,UA05020030010063857-2,2021-05-27,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
30487219,"ТОВ ""АТБ-МАРКЕТ""",Вінницька,Вінниця,Кармелюка,2,UA05020030010063857-4,2021-05-27,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
32513287,"ТОВ ""ТАС АГРО ЗАХІД""",Вінницька,Павлівка,Зарічна,"10, 10А",UA05020210350073384-1,2021-05-28,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
13304871,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ПІДПРИЄМСТВО ""АВІС""",Вінницька,Вінниця,Карбишева,2,UA05020030010063857-5,2021-06-03,2031-06-03,,,,voda-list-permits-pollutant-emissions122025.csv,dated,2031-06-03,False
20122395,"ТОВ ""ОККО-ДРАЙВ""",Вінницька,Вороновиця,А/Д Львів-Кіровоград-Знамянка,136КМ+300М,UA05020050010084898-1,2021-06-04,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
20122395,"ТОВ ""ОККО-ДРАЙВ""",Вінницька,Вінниця,К. Василенка,19А,UA05020030010063857-6,2021-06-04,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
20122395,"ТОВ ""ОККО-ДРАЙВ""",Вінницька,Ямпіль,Свободи,1 Б,UA05080110010069634-1,2021-06-04,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
721277,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ВІННИЦЬКА ОБЛАСНА СТАНЦІЯ НАСІННИЦТВА КОРМОВИХ КУЛЬТУР""",Вінницька,Вiнниця,1-й Комарова,12,510136600-168/1,2021-06-04,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
5413669,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ САНАТОРІЙ ""ПОДІЛЛЯ""",Вінницька,Хмільник,Курортна,10,510900000-84/3,2021-06-04,2025-02-02,,,,voda-list-permits-pollutant-emissions122025.csv,dated,2025-02-02,True
20122395,"ТОВ ""ОККО-ДРАЙВ""",Вінницька,Вінниця,Пирогова,141А,UA05020030010063857-8,2021-06-04,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
20122395,"ТОВ ""ОККО-ДРАЙВ""",Вінницька,Хмільник,Порика,2А,UA05120170010081140-1,2021-06-04,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
20122395,"ТОВ ""ОККО-ДРАЙВ""",Вінницька,Вінниця,Хмельницьке шосе,107-В,UA05020030010063857-7,2021-06-04,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
39798120,"ТОВ ""НЕВАВУД""",Вінницька,Вінниця,Енергетична,5Е,UA05020030010063857-9,2021-06-04,2031-06-04,,,,voda-list-permits-pollutant-emissions122025.csv,dated,2031-06-04,False
32387329,"ОРАТІВСЬКЕ ДОЧІРНЄ ПІДПРИЄМСТВО ПРИВАТНОГО ВИРОБНИЧОГО КОМЕРЦІЙНОГО ПІДПРИЄМСТВА ""УКРПОСТАЧ""",Вінницька,Якимівка,,,UA05020190490076740-1,2021-06-04,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
36407411,"ФЕРМЕРСЬКЕ ГОСПОДАРСТВО ""АІС-КН""",Вінницька,Оленівка,Соборна,56Е,UA05020050140023413-1,2021-06-08,2031-06-08,,,,voda-list-permits-pollutant-emissions122025.csv,dated,2031-06-08,False
30870600,СЕЛЯНСЬКЕ (ФЕРМЕРСЬКЕ) ГОСПОДАРСТВО БОГДАНЮКА ВОЛОДИМИРА ОЛЕКСАНДРОВИЧА,Вінницька,Мигалівці,Миру,2К,UA05060010360048510-1,2021-06-09,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
3733559,"СТОВ ""ХЛІБОРОБ""",Вінницька,Сошанське,Захисників вітчизни,66,UA05120130190057347-1,2021-06-09,2031-06-09,,,,voda-list-permits-pollutant-emissions122025.csv,dated,2031-06-09,False
25506077,"СТОВ ""ДАШІВСЬКЕ РИБОВОДНЕ ГОСПОДАРСТВО""",Вінницька,Дашів,Центральна,34,UA05040050010044288-1,2021-06-09,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
37586166,"ПП ""ЮГ ОЙЛ""",Вінницька,Оратів,Привокзальна,2,UA05020190260064051-1,2021-06-09,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
20084692,"ФГ ""ПЕРЛИНА"" КУПРІЙЧУКА ВАСИЛЯ ІВАНОВИЧА",Вінницька,Бруслинівка,Яцківська,3А,UA05020230020022747-1,2021-06-09,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
20122395,"ТОВ ""ОККО-ДРАЙВ""",Вінницька,Ладижин,Процишина,2А,UA05040130010040578-1,2021-06-09,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
3732063,"СІЛЬСЬКОГОСПОДАРСЬКЕ ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ  ""АГРОФІРМА ""СВІТАНОК""",Вінницька,Непедівка,Гагаріна,13,521485203-5/1,2021-06-09,2028-03-13,,,,voda-list-permits-pollutant-emissions122025.csv,dated,2028-03-13,False
914591,"ТОВ ""ВІННИЦЯОБЛАГРОТЕХСЕРВІС""",Вінницька,Вінниця,М. Шимка,38,UA05020030010063857-10,2021-06-09,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
20122395,"ТОВ ""ОККО-ДРАЙВ""",Вінницька,Чечельник,Героїв майдану,64,UA05040270010051165-1,2021-06-09,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
34417014,"ФЕРМЕРСЬКЕ ГОСПОДАРСТВО "" ДЗЯЛІВ""",Вінницька, Камяногірка,Перемоги,3,521082203-3/1,2021-06-10,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
41269586,"ТОВ ""ДОРТРЕЙД ПОДІЛЛЯ""",Вінницька,Стрижавка,Київська,1,UA05020230010011069-1,2021-06-10,2031-06-10,,,,voda-list-permits-pollutant-emissions122025.csv,dated,2031-06-10,False
20122395,"ТОВ ""ОККО-ДРАЙВ""",Вінницька,Бар,Героїв майдану,51,UA05060010010059821-1,2021-06-10,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
33183394,"ТОВ ""ЕЛЕОН ВПК""",Вінницька,Жмеринка,Київська,115А,UA05060050010030599-1,2021-06-10,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
2723109991,ФОП СЕРВЕТНИК МИКОЛА ВОЛОДИМИРОВИЧ,Вінницька,Турбів,Миру,147 з,UA05020290010087426-1,2021-06-10,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
30453389,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ВІННИЦЬКА ХАРЧОСМАКОВА ФАБРИКА""",Вінницька,Вінниця,Радіона Скалецького,15,UA05020030010063857-11,2021-06-10,2031-06-10,,,,voda-list-permits-pollutant-emissions122025.csv,dated,2031-06-10,False
43892874,"ТОВ ""ВП ""ВАНДЕР""",Вінницька,Гнівань,Промислова,9,UA05020070010053570-1,2021-06-11,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
37663266,"ФГ ""ЯНІВСЬКЕ""",Вінницька,Іванів,Першотравнева,1А,UA05120050010068533-1,2021-06-15,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
34009446,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРОДОВОЛЬЧА КОМПАНІЯ"" ЗОРЯ ПОДІЛЛЯ""",Вінницька,Гайсин,Заводська,150,UA05040030010071792-1,2021-06-15,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
34363645,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЛІС МАЙСТЕР""",Вінницька,Ободівка,Дружби,62,524184201-12/1,2021-06-15,2027-06-27,,,,voda-list-permits-pollutant-emissions122025.csv,dated,2027-06-27,False
30487219,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АТБ-МАРКЕТ""",Вінницька,Вінниця,Пирогова,50А,510136600-277/1,2021-06-16,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
38234181,"ТОВ ""ЗЕРНО-АГРОТРЕЙД""",Вінницька,Хмільник,Привокзальна,66,510900000-109/1,2021-06-16,2028-07-18,,,,voda-list-permits-pollutant-emissions122025.csv,dated,2028-07-18,False
34680886,"ФГ ""ДРУЖБА МТС""",Вінницька,Пагурці,Свободи,2,UA05120150190045930-1,2021-06-16,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
35110700,"ФГ ""АНДРІЇВСЬКЕ""",Вінницька,Юрівка,Польова,"62Б,62Д",UA05100170230057174-1,2021-06-16,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
20122395,"ТОВ ""ОККО-ДРАЙВ""",Вінницька,Погребище,Привокзальна,2,UA05020210010023649-1,2021-06-17,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
20122395,"ТОВ ""ОККО-ДРАЙВ""",Вінницька,Липовеіць,Героїв майдану,57,UA05020110010028819-1,2021-06-17,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
20122395,"ТОВ ""ОККО-ДРАЙВ""",Вінницька,Могилів-Подільський,Незалежності,147,UA05080050010069812-1,2021-06-17,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
20122395,"ТОВ ""ОККО-ДРАЙВ""",Вінницька,Турбів,Миру,49А,UA05020290010087426-2,2021-06-17,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
20122395,"ТОВ ""ОККО-ДРАЙВ""",Вінницька,Сосни,А/Д Львів-Кіровоград-Знамянка,328 ЛІВОРУЧ,UA05020130330079004-1,2021-06-17,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
20122395,"ТОВ ""ОККО-ДРАЙВ""",Вінницька,Піщанка,Шевченка,88,UA05100090010032954-1,2021-06-17,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
24895007,"ТОВ СПІЛЬНЕ УКРАЇНСЬКО-УГОРСЬКЕ ПІДПРИЄМСТВО ""АНФОЛ"" ",Вінницька,Вінниця,М. Шимка,50,UA05020030010063857-13,2021-06-18,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
23060418,"ТОВ ТОРГОВО-ПРОМИСЛОВА ФIРМА ""АВС-ЦИТРУС""",Вінницька,Вінниця,Київська,16,UA05020030010063857-14,2021-06-18,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
